SUBJECT: AIDS. MESSAGE: A WOMEN WHO IS NOT HAVING HIV/AIDS HAS PERFORMED SEX WITH HER HUSBAND AND WITH HER BOY FRIEND AND NOW SHE HAS PERFORMED SEX WITH ME DOES IT  LEAD TO HIV OR AIDS TO ME. PLEASE KINDLY REPLY.	How is the HIV virus transmitted?
SUBJECT: Details about Caustic Soda Poison. MESSAGE: Hello, i'm writing from Mauritius and my name is [NAME]. A member of my family swallowed a poison which is name caustic soda. He is actually in the hospital suffering a lot. Is there any suggestion please to help him to be better or to relieve his pain?	What are the treatments for caustic soda poisoning?
SUBJECT: Scabbies/ treatment area. MESSAGE: My husband and I had scabie . I used it in my vaginal area.  I don't know how to treat. The reaction I'm having. I think I have burned the delicate tissue in that area.  What can I do to treat the reaction.. Please help any suggestions?	How is sgenital cabies treated?
anemia in kids. My daughter is 6 years old she is suffering from microcytic anemia for last three years.in 2009 she has been blood transfused but now her hb count is 4.5.Doctors are unable to find out the cause of her anemia.we are much worried about her.plz if u can guide us in regard.	What are the causes of  and treatments for microcytic anemia?
SUBJECT: Hot Flashes for Male. MESSAGE: I am a 79 year old male taking Eligard shots for prostate cancer.  I am having hot flashes from these shots.  Is it possible that Brisdelle would help me?	Will Brisdelle help hot flashes caused by prostate cancer therapy ?
SUBJECT: nf 1. MESSAGE: Hi, my name is [NAME]. I have nf1 and have the benign tumors in my back and neck. I have also had problems with my health, and was wondering about one specific thing. I had to have a full hysterectomy done because of endometriosis and large cysts about 5 years ago. Now about 3 weeks ago I had to have emergency surgery because my bowels and colon were badly tangled and twisted due to scar tissue, I also had endometriosis on them to, plus more large cysts. So now I was hoping you could tell me if all that could be caused from the nf.. I thank you very much for your time.	Are endometriosis and cysts possible complications of NF1?
SUBJECT: IHSS heart condition and WPW heart condition. MESSAGE: Is there any way you could send me information on both these heart conditions? My son has to get tested for them eventually and I would just like information to understand the conditions of both of them more.	Where can I find information on Idiopathic hypertrophic subaortic stenosis (IHSS) and Wolff-Parkinson-White (WPW) syndrome?
SUBJECT: GENDER DYSPHORIA. MESSAGE: NO HEALTH CARE ON MY SON SUFFERING FROM GENDER DYSPHORIA WHAT CAN WE DO TO HELP HIM HE WORKED OUT OF HIGH SCHOOL NO PROBLEMS NOW NOT WORKING AND SHUTTING HIMSELF IN HIS ROOM 24/7 THERES NOTHING ABOUT THIS CONDITION IN OUR AREA WE LIVE IN [LOCATION]. NO HELP IN AREA WHAT CAN WE DO HE HAS HAD BAD THOUGHTS ALREADY PLEASE HELP US WITH SOME SORT OF INFO THANK YUO [NAME] [LOCATION] [CONTACT]	Where can I find information on treatment and resources for gender dysphoria?
unknown mitochondrial mutation. hi my son [NAME]  is now almost 4 and was diagnosed with a mitochondrial mutation at about 10 months. we have no treatment other then some vitamins and carnitine and hes got really poor tone low energy pain and behavioral issues. He also has sleep  apnea and a history of tubes and now hearing imapairment which we are investigating. He has gerd and high piruvate levels and lactic acid levels almost every time they are drawn. His mutation has "never been seen before". Im wondering if you can help in any way. My twin sister has mito she was diagnosed through a muscle biopsy but not the same mutation as [NAME] i had a biopsy with a negative result as my insurance won't cover the genetic blood pannel i really need so for me its inconclusive, im wondering if you have ever heard of this mutation or are willing to look into it  Heres a little snipit of one of his diagnosis "heteroplasmic mutation in the ATP6 gene, c8899A (L M), GERD, epsisodes of cyanosis and an abnormal 6-channel study suggesting apnea. He has lactate and pyruvate elevations in addition to a mtDNA mutation consistant with a mitochondrial disorder." If you can help in any way we would be eternally greatful! thanks so much for taking the time to read this.	Where can I find inforrmation on mitrochondrial mutations, including diagnosis, symptoms and treatments?
SUBJECT: Insomnia (special case). MESSAGE: Hi, Im 40 years old male. I was suffering from social anxiety since I was child.  Last year, I decided to go to a psychologist. She advised me to practice meditation, mindfulness and CBT as well.  She explained to me the great positive impact of the meditation, mindfulness on the brain activity (neuroplasticity). Since then, I've been practicing these techniques. The result was awesome. I no longer suffer from my social anxiety and my life has completely changed to the positive side. No more worry, stress, anxiety, etc.  But at the same time, I started to suffer from chronic insomnia until now. Of course, Im always in touch with my psychiatrist who has prescribed me the necessary and still following me up. Even tough, my insomnia doesn't improved.  Unfortunately, nobody can determine the real cause of my insomnia.  If I know the cause, I'll do my best to find the key to resolve this problem.  According to my mentioned story, can you help me to find the real cause of my insomnia?   Thank you, Your answer is very appreciable and important to me.   [NAME].	What are causes of and treatment for chronic insomnia?
SUBJECT: New drug, want are side affect/and how does help you.. MESSAGE: My drs. have  me on lisinopril 10mgs. and metroprolol 25mgs. and Amlodipine5mgs. i do have high B/P the highest is been 150/90 regular most time 140/85 why so many drugs.What does each one do for me. Do i really needs 3 drugs. Thank You	Are lisinopril, metoprolol and Amlodipine taken together for high blood pressure, and what does each one do?
SUBJECT: esomepeazole magnesium. MESSAGE: Is this generic for of nexium produced gluten free? I am celiac and have to check all my meds.	What are the ingredients of esomepeazole magnesium and is it gluten free?
SUBJECT: SKIN CANCER??. MESSAGE: ARE THERE ANY SKIN CREAMS THAT HAVE POSITIVE EFFECTS ON SKIN CANCER??. 1. WHAT EFFECT DO SKIN CREAMS WITH VIT C HAVE ON SKIN CANCER?. 2.WHAT EFFECT DO SKIN CREAMS WITH ASPIRIN HAVE ON SKIN CANCER?	Are skin creams with vitamin C or aspirin a treatment for skin cancer?
SUBJECT: questions about products posted on the internet. MESSAGE: I suffered a massive stroke on [DATE] with paralysis on my left side of my body, I'm home and conduct searches on the internet to find help with recovery, and always this product called neuroaid appears claiming to restore function. to my knowledge it isn't approved by the FDA, but it sounds so promising. do you know anything about it and id there anything approved by our FDA, that does help?	What are treatments for paralysis after stroke approved by FDA?
